FF_NDB,SR_NDB,food_category_id,FF Food description,SR Food description,Nutrient_id,rank,FF_Component,SR_Component,unit_name,SR Mean per 100g,SR Min,SR Max, Std_Error,SR Num_Data_pts,FF Mean per 100g,FF Min,FF Max,FF Median,FF data_points,FF Publication Date
1145,1145,1,"Butter, stick, unsalted","Butter, without salt",1089,5400,"Iron, Fe","Iron, Fe",MG,0.02,0,0.15,0.011,18,0.03,0,0.09,0,7,4/1/2020
1145,1145,1,"Butter, stick, unsalted","Butter, without salt",1091,5600,"Phosphorus, P","Phosphorus, P",MG,24,19,27,0.463,17,19,15,22,19,7,4/1/2020
1145,1145,1,"Butter, stick, unsalted","Butter, without salt",1087,5300,"Calcium, Ca","Calcium, Ca",MG,24,19,30,0.789,17,14,11,17,14,7,4/1/2020
1145,1145,1,"Butter, stick, unsalted","Butter, without salt",1101,6100,"Manganese, Mn","Manganese, Mn",MG,0.004,,,,0,0,0,0,0,7,4/1/2020
1145,1145,1,"Butter, stick, unsalted","Butter, without salt",1004,800,Total lipid (fat),Total lipid (fat),G,81.11,,,,0,81.5,80.5,82.6,81.2,7,4/1/2020
1145,1145,1,"Butter, stick, unsalted","Butter, without salt",1095,5900,"Zinc, Zn","Zinc, Zn",MG,0.09,0.05,0.26,0.011,18,0.07,0.06,0.08,0.08,7,4/1/2020
1145,1145,1,"Butter, stick, unsalted","Butter, without salt",1253,15700,Cholesterol,Cholesterol,MG,215,213,217,1.261,3,234,230,237,235,7,4/1/2020
1145,1145,1,"Butter, stick, unsalted","Butter, without salt",1090,5500,"Magnesium, Mg","Magnesium, Mg",MG,2,1,2,0.047,18,1.6,1.2,1.9,1.6,7,4/1/2020
1145,1145,1,"Butter, stick, unsalted","Butter, without salt",1093,5800,"Sodium, Na","Sodium, Na",MG,11,,,,0,10,6,17,8,7,4/1/2020
1145,1145,1,"Butter, stick, unsalted","Butter, without salt",1051,100,Water,Water,G,17.94,,,,0,17.4,17,17.9,17.4,7,4/1/2020
1145,1145,1,"Butter, stick, unsalted","Butter, without salt",1092,5700,"Potassium, K","Potassium, K",MG,24,17,28,0.622,18,19,15,22,20,7,4/1/2020
1145,1145,1,"Butter, stick, unsalted","Butter, without salt",1098,6000,"Copper, Cu","Copper, Cu",MG,0.016,,,,0,0.001,0,0.005,0,7,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1219,17200,Valine,Valine,G,0.057,,,,0,0.03,0.02,0.04,0.03,6,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1095,5900,"Zinc, Zn","Zinc, Zn",MG,0.09,0.05,0.26,0.011,18,0.07,0.04,0.08,0.07,13,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1223,17600,Aspartic acid,Aspartic acid,G,0.064,,,,0,0.043,0.03,0.05,0.045,6,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1293,12900,"Fatty acids, total polyunsaturated","Fatty acids, total polyunsaturated",G,3.043,,,,0,2.52,2.16,3.17,2.37,13,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1214,16700,Lysine,Lysine,G,0.067,,,,0,0.07,0.05,0.08,0.075,6,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1226,17900,Proline,Proline,G,0.082,,,,0,0.06,0.05,0.07,0.06,6,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1103,6200,"Selenium, Se","Selenium, Se",UG,1,,,0.82,37,0,0,0,0,6,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1262,10100,SFA 10:0,10:00,G,2.529,2.491,2.595,0.033,3,1.92,1.63,2.06,1.96,13,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1211,16400,Threonine,Threonine,G,0.038,,,,0,0.025,0.02,0.03,0.025,6,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1089,5400,"Iron, Fe","Iron, Fe",MG,0.02,0,0.15,0.011,18,0.06,0,0.12,0.06,13,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1253,15700,Cholesterol,Cholesterol,MG,215,213,217,1.261,3,235,226,247,236,13,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1212,16500,Isoleucine,Isoleucine,G,0.051,,,,0,0.022,0.01,0.03,0.02,6,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1087,5300,"Calcium, Ca","Calcium, Ca",MG,24,19,30,0.789,17,21,11,26,22,13,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1217,17000,Phenylalanine,Phenylalanine,G,0.041,,,,0,0.025,0.02,0.03,0.025,6,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1225,17800,Glycine,Glycine,G,0.018,,,,0,0.007,0,0.01,0.01,6,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1266,10900,SFA 18:0,18:00,G,9.999,9.814,10.137,0.096,3,7.42,6.33,8.61,7.46,13,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1166,6500,Riboflavin,Riboflavin,MG,0.034,,,0.004,9,0,0,0,0,6,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1111,8710,Vitamin D2 (ergocalciferol),Vitamin D2 (ergocalciferol),UG,0,,,,0,0,0,0,0,13,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1092,5700,"Potassium, K","Potassium, K",MG,24,17,28,0.622,18,23,16,29,22,13,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1109,7905,Vitamin E (alpha-tocopherol),Vitamin E (alpha-tocopherol),MG,2.32,,,,1,0,0,0,0,6,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1167,6600,Niacin,Niacin,MG,0.042,,,,2,0,0,0,0,6,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1222,17500,Alanine,Alanine,G,0.029,,,,0,0.017,0.01,0.02,0.02,6,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1175,6800,Vitamin B-6,Vitamin B-6,MG,0.003,,,,1,0,0,0,0,6,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1292,11400,"Fatty acids, total monounsaturated","Fatty acids, total monounsaturated",G,21.021,,,,0,16.9,15.9,18.6,16.6,13,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1106,7420,"Vitamin A, RAE","Vitamin A, RAE",UG,684,,,,0,758,,,,,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1004,800,Total lipid (fat),Total lipid (fat),G,81.11,,,0.065,580,82.2,80.3,88.1,81.7,13,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1101,6100,"Manganese, Mn","Manganese, Mn",MG,0,0,0,0,18,0.005,0,0.047,0.003,13,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1114,8700,Vitamin D (D2 + D3),Vitamin D (D2 + D3),UG,0,,,,0,0.4,,,,,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1218,17100,Tyrosine,Tyrosine,G,0.041,,,,0,0.017,0.01,0.02,0.02,6,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1267,11100,SFA 20:0,20:00,G,0.138,0.135,0.142,0.002,3,0.102,0.082,0.136,0.1,13,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1258,9700,"Fatty acids, total saturated","Fatty acids, total saturated",G,51.368,,,,0,45.6,43.3,48.4,45.8,13,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1178,7300,Vitamin B-12,Vitamin B-12,UG,0.17,0.13,0.22,,4,0,0,0,0,6,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1098,6000,"Copper, Cu","Copper, Cu",MG,0,0,0,0,18,0.006,0,0.024,0.006,13,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1105,7430,Retinol,Retinol,UG,671,,,,0,744,492,912,784,13,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1177,6900,"Folate, total","Folate, total",UG,3,,,,2,5,4,6,5,6,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1265,10700,SFA 16:0,16:00,G,21.697,21.272,22.197,0.27,3,21.2,19.2,22.8,21.5,13,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1220,17300,Arginine,Arginine,G,0.031,,,,0,0.035,0.03,0.04,0.035,6,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1221,17400,Histidine,Histidine,G,0.023,,,,0,0.012,0,0.02,0.01,6,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1127,8200,"Tocopherol, delta","Tocopherol, delta",MG,0,,,,1,0,0,0,0,6,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1090,5500,"Magnesium, Mg","Magnesium, Mg",MG,2,1,2,0.047,18,1.6,1.2,1.9,1.6,13,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1213,16600,Leucine,Leucine,G,0.083,,,,0,0.05,0.04,0.06,0.05,6,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1130,8500,"Tocotrienol, gamma","Tocotrienol, gamma",MG,0,,,,1,0,0,0,0,6,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1091,5600,"Phosphorus, P","Phosphorus, P",MG,24,19,27,0.463,17,22,16,26,23,13,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1107,7440,"Carotene, beta","Carotene, beta",UG,158,,,,2,168,85,422,142,13,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1210,16300,Tryptophan,Tryptophan,G,0.012,,,,0,0.01,0.01,0.01,0.01,6,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1264,10500,SFA 14:0,14:00,G,7.436,7.409,7.475,0.02,3,7.15,6.51,7.78,7.16,13,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1128,8300,"Tocotrienol, alpha","Tocotrienol, alpha",MG,0,,,,1,0,0,0,0,6,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1129,8400,"Tocotrienol, beta","Tocotrienol, beta",MG,0,,,,1,0,0,0,0,6,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1126,8100,"Tocopherol, gamma","Tocopherol, gamma",MG,0,,,,1,0,0,0,0,6,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1051,100,Water,Water,G,15.87,,,0.061,522,15.8,11,16.8,16.1,13,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1215,16800,Methionine,Methionine,G,0.021,,,,0,0.013,0.01,0.02,0.01,6,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1063,1500,"Sugars, Total","Sugars, total",G,0.06,,,,0,0.58,,,,,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1263,10300,SFA 12:0,12:00,G,2.587,2.508,2.667,0.046,3,2.2,1.84,2.38,2.21,13,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1110,8650,"Vitamin D (D2 + D3), International Units",Vitamin D,IU,0,,,,0,16,,,,,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1131,8600,"Tocotrienol, delta","Tocotrienol, delta",MG,0,,,,1,0,0,0,0,6,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1093,5800,"Sodium, Na","Sodium, Na",MG,643,,,,0,524,412,643,521,13,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1112,8720,Vitamin D3 (cholecalciferol),Vitamin D3 (cholecalciferol),UG,0,,,,0,0.4,0,0.96,0.37,13,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1227,18000,Serine,Serine,G,0.046,,,,0,0.037,0.03,0.04,0.04,6,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1224,17700,Glutamic acid,Glutamic acid,G,0.178,,,,0,0.08,0.06,0.11,0.08,6,4/1/2020
1001,1001,1,"Butter, stick, salted","Butter, salted",1125,8000,"Tocopherol, beta","Tocopherol, beta",MG,0,,,,1,0,0,0,0,6,4/1/2020
16222,16222,16,"Soy milk, unsweetened, plain, shelf stable","Soymilk (all flavors), unsweetened, with added calcium, vitamins A and D",1063,1500,"Sugars, Total","Sugars, total",G,0.41,0.41,0.82,0.165,6,0.5569,,,,,10/28/2021
16222,16222,16,"Soy milk, unsweetened, plain, shelf stable","Soymilk (all flavors), unsweetened, with added calcium, vitamins A and D",1110,8650,"Vitamin D (D2 + D3), International Units",Vitamin D,IU,49,41,49,3.294,6,27.2,,,,,10/28/2021
16222,16222,16,"Soy milk, unsweetened, plain, shelf stable","Soymilk (all flavors), unsweetened, with added calcium, vitamins A and D",1114,8700,Vitamin D (D2 + D3),Vitamin D (D2 + D3),UG,1.2,1,1.2,0.082,6,0.681,,,,,10/28/2021
16222,16222,16,"Soy milk, unsweetened, plain, shelf stable","Soymilk (all flavors), unsweetened, with added calcium, vitamins A and D",1005,1110,"Carbohydrate, by difference","Carbohydrate, by difference",G,1.74,,,,0,1.293125,,,,,10/28/2021
16222,16222,16,"Soy milk, unsweetened, plain, shelf stable","Soymilk (all flavors), unsweetened, with added calcium, vitamins A and D",1003,600,Protein,Protein,G,2.86,2.67,3.29,0.202,6,3.546875,3,4.6875,3.46875,,10/28/2021
16222,16222,16,"Soy milk, unsweetened, plain, shelf stable","Soymilk (all flavors), unsweetened, with added calcium, vitamins A and D",1051,100,Water,Water,G,93.14,,,,0,92.4,90.3,93.56,92.62,8,10/28/2021
16222,16222,16,"Soy milk, unsweetened, plain, shelf stable","Soymilk (all flavors), unsweetened, with added calcium, vitamins A and D",1292,11400,"Fatty acids, total monounsaturated","Fatty acids, total monounsaturated",G,0.392,0.206,0.412,0.108,4,0.4163,0.35,0.51,0.4,8,10/28/2021
16222,16222,16,"Soy milk, unsweetened, plain, shelf stable","Soymilk (all flavors), unsweetened, with added calcium, vitamins A and D",1004,800,Total lipid (fat),Total lipid (fat),G,1.61,1.23,1.85,0.21,6,2.125,1.86,2.695,2.115,8,10/28/2021
16222,16222,16,"Soy milk, unsweetened, plain, shelf stable","Soymilk (all flavors), unsweetened, with added calcium, vitamins A and D",1007,1000,Ash,Ash,G,0.64,,,,0,0.635,0.46,0.81,0.62,8,10/28/2021
16222,16222,16,"Soy milk, unsweetened, plain, shelf stable","Soymilk (all flavors), unsweetened, with added calcium, vitamins A and D",1166,6500,Riboflavin,Riboflavin,MG,0.207,0.177,0.21,0.015,5,0.084,0,0.275,0,10,10/28/2021
16222,16222,16,"Soy milk, unsweetened, plain, shelf stable","Soymilk (all flavors), unsweetened, with added calcium, vitamins A and D",1098,6000,"Copper, Cu","Copper, Cu",MG,0.082,,,,1,0.1078,0.0931,0.1463,0.101,13,10/28/2021
16222,16222,16,"Soy milk, unsweetened, plain, shelf stable","Soymilk (all flavors), unsweetened, with added calcium, vitamins A and D",1087,5300,"Calcium, Ca","Calcium, Ca",MG,124,82,165,26.04,6,101,11.2,160,123,13,10/28/2021
16222,16222,16,"Soy milk, unsweetened, plain, shelf stable","Soymilk (all flavors), unsweetened, with added calcium, vitamins A and D",1091,5600,"Phosphorus, P","Phosphorus, P",MG,32,25,103,37.382,4,68.65,39.3,96.7,60.53,13,10/28/2021
16222,16222,16,"Soy milk, unsweetened, plain, shelf stable","Soymilk (all flavors), unsweetened, with added calcium, vitamins A and D",1079,1200,"Fiber, total dietary","Fiber, total dietary",G,0.5,0,1.2,0.476,5,0,0,0,0,8,10/28/2021
16222,16222,16,"Soy milk, unsweetened, plain, shelf stable","Soymilk (all flavors), unsweetened, with added calcium, vitamins A and D",1111,8710,Vitamin D2 (ergocalciferol),Vitamin D2 (ergocalciferol),UG,1.2,1,1.2,0.082,6,0.6814,0,1.77,0.675,13,10/28/2021
16222,16222,16,"Soy milk, unsweetened, plain, shelf stable","Soymilk (all flavors), unsweetened, with added calcium, vitamins A and D",1167,6600,Niacin,Niacin,MG,0.165,,,,1,0.2356,0.135,0.32,0.23,8,10/28/2021
16222,16222,16,"Soy milk, unsweetened, plain, shelf stable","Soymilk (all flavors), unsweetened, with added calcium, vitamins A and D",1092,5700,"Potassium, K","Potassium, K",MG,120,86,123,16.592,6,158.2,122,200,154.5,13,10/28/2021
16222,16222,16,"Soy milk, unsweetened, plain, shelf stable","Soymilk (all flavors), unsweetened, with added calcium, vitamins A and D",1293,12900,"Fatty acids, total polyunsaturated","Fatty acids, total polyunsaturated",G,1.009,0.823,1.029,0.108,4,1.154,0.94,1.63,1.13,8,10/28/2021
16222,16222,16,"Soy milk, unsweetened, plain, shelf stable","Soymilk (all flavors), unsweetened, with added calcium, vitamins A and D",1258,9700,"Fatty acids, total saturated","Fatty acids, total saturated",G,0.206,0.206,0.206,0,6,0.3138,0.26,0.45,0.305,8,10/28/2021
16222,16222,16,"Soy milk, unsweetened, plain, shelf stable","Soymilk (all flavors), unsweetened, with added calcium, vitamins A and D",1257,15400,"Fatty acids, total trans","Fatty acids, total trans",G,0,0,0,0,6,0,0,0,0,8,10/28/2021
16222,16222,16,"Soy milk, unsweetened, plain, shelf stable","Soymilk (all flavors), unsweetened, with added calcium, vitamins A and D",1178,7300,Vitamin B-12,Vitamin B-12,UG,1.11,0,1.23,0.605,6,0.3931,0,1.278,0,10,10/28/2021
16222,16222,16,"Soy milk, unsweetened, plain, shelf stable","Soymilk (all flavors), unsweetened, with added calcium, vitamins A and D",1089,5400,"Iron, Fe","Iron, Fe",MG,0.46,0.44,1.11,0.284,5,0.5416,0.431,0.6913,0.55,13,10/28/2021
16222,16222,16,"Soy milk, unsweetened, plain, shelf stable","Soymilk (all flavors), unsweetened, with added calcium, vitamins A and D",1093,5800,"Sodium, Na","Sodium, Na",MG,37,29,53,9.864,6,34.28,0.5783,58.5,31.9,13,10/28/2021
16222,16222,16,"Soy milk, unsweetened, plain, shelf stable","Soymilk (all flavors), unsweetened, with added calcium, vitamins A and D",1175,6800,Vitamin B-6,Vitamin B-6,MG,0.049,,,,1,0.05525,0.03,0.075,0.054,8,10/28/2021
16222,16222,16,"Soy milk, unsweetened, plain, shelf stable","Soymilk (all flavors), unsweetened, with added calcium, vitamins A and D",1090,5500,"Magnesium, Mg","Magnesium, Mg",MG,16,16,16,0,4,21.54,18.6,29.23,20.7,13,10/28/2021
16222,16222,16,"Soy milk, unsweetened, plain, shelf stable","Soymilk (all flavors), unsweetened, with added calcium, vitamins A and D",1165,6400,Thiamin,Thiamin,MG,0.154,,,,1,0.06319,0.04,0.087,0.062,8,10/28/2021
14091,14091,14,"Almond milk, unsweetened, plain, shelf stable","Beverages, almond milk, unsweetened, shelf stable",1063,1500,"Sugars, Total","Sugars, total",G,0,0,0,,2,0,,,,,10/28/2021
14091,14091,14,"Almond milk, unsweetened, plain, shelf stable","Beverages, almond milk, unsweetened, shelf stable",1110,8650,"Vitamin D (D2 + D3), International Units",Vitamin D,IU,42,,,,0,37.1,,,,,10/28/2021
14091,14091,14,"Almond milk, unsweetened, plain, shelf stable","Beverages, almond milk, unsweetened, shelf stable",1114,8700,Vitamin D (D2 + D3),Vitamin D (D2 + D3),UG,1,,,,0,0.927,,,,,10/28/2021
14091,14091,14,"Almond milk, unsweetened, plain, shelf stable","Beverages, almond milk, unsweetened, shelf stable",1106,7420,"Vitamin A, RAE","Vitamin A, RAE",UG,43,,,,0,41.4,,,,,10/28/2021
14091,14091,14,"Almond milk, unsweetened, plain, shelf stable","Beverages, almond milk, unsweetened, shelf stable",1005,1110,"Carbohydrate, by difference","Carbohydrate, by difference",G,0.58,,,,0,0.3371125,,,,,10/28/2021
14091,14091,14,"Almond milk, unsweetened, plain, shelf stable","Beverages, almond milk, unsweetened, shelf stable",1003,600,Protein,Protein,G,0.59,0.57,0.63,0.013,4,0.5546875,0.4375,0.6875,0.53125,,10/28/2021
14091,14091,14,"Almond milk, unsweetened, plain, shelf stable","Beverages, almond milk, unsweetened, shelf stable",1007,1000,Ash,Ash,G,0.68,0.64,0.77,0.03,4,0.4872,0.22,0.705,0.57,9,10/28/2021
14091,14091,14,"Almond milk, unsweetened, plain, shelf stable","Beverages, almond milk, unsweetened, shelf stable",1011,1700,Glucose,Glucose (dextrose),G,0,0,0,,2,0,0,0,0,8,10/28/2021
14091,14091,14,"Almond milk, unsweetened, plain, shelf stable","Beverages, almond milk, unsweetened, shelf stable",1010,1600,Sucrose,Sucrose,G,0,0,0,,2,0,0,0,0,8,10/28/2021
14091,14091,14,"Almond milk, unsweetened, plain, shelf stable","Beverages, almond milk, unsweetened, shelf stable",1004,800,Total lipid (fat),Total lipid (fat),G,1.1,1.1,1.1,0,4,1.221,1.03,1.6,1.155,8,10/28/2021
14091,14091,14,"Almond milk, unsweetened, plain, shelf stable","Beverages, almond milk, unsweetened, shelf stable",1013,1900,Lactose,Lactose,G,0,0,0,,2,0,0,0,0,8,10/28/2021
14091,14091,14,"Almond milk, unsweetened, plain, shelf stable","Beverages, almond milk, unsweetened, shelf stable",1014,2000,Maltose,Maltose,G,0,0,0,,2,0,0,0,0,8,10/28/2021
14091,14091,14,"Almond milk, unsweetened, plain, shelf stable","Beverages, almond milk, unsweetened, shelf stable",1263,10300,SFA 12:0,12:00,G,0,,,,0,0,0,0,0,8,10/28/2021
14091,14091,14,"Almond milk, unsweetened, plain, shelf stable","Beverages, almond milk, unsweetened, shelf stable",1265,10700,SFA 16:0,16:00,G,0,,,,0,0.07781,0.067,0.093,0.079,8,10/28/2021
14091,14091,14,"Almond milk, unsweetened, plain, shelf stable","Beverages, almond milk, unsweetened, shelf stable",1264,10500,SFA 14:0,14:00,G,0,,,,0,0.002375,0.002,0.004,0.002,8,10/28/2021
14091,14091,14,"Almond milk, unsweetened, plain, shelf stable","Beverages, almond milk, unsweetened, shelf stable",1012,1800,Fructose,Fructose,G,0,0,0,,2,0,0,0,0,8,10/28/2021
14091,14091,14,"Almond milk, unsweetened, plain, shelf stable","Beverages, almond milk, unsweetened, shelf stable",1262,10100,SFA 10:0,10:00,G,0,,,,0,0,0,0,0,8,10/28/2021
14091,14091,14,"Almond milk, unsweetened, plain, shelf stable","Beverages, almond milk, unsweetened, shelf stable",1266,10900,SFA 18:0,18:00,G,0,,,,0,0.0195,0.015,0.028,0.017,8,10/28/2021
14091,14091,14,"Almond milk, unsweetened, plain, shelf stable","Beverages, almond milk, unsweetened, shelf stable",1292,11400,"Fatty acids, total monounsaturated","Fatty acids, total monounsaturated",G,0.708,,,,0,0.7288,0.64,0.88,0.685,8,10/28/2021
14091,14091,14,"Almond milk, unsweetened, plain, shelf stable","Beverages, almond milk, unsweetened, shelf stable",1090,5500,"Magnesium, Mg","Magnesium, Mg",MG,7,6,7,0.186,4,6.785,5.087,7.77,6.857,14,10/28/2021
14091,14091,14,"Almond milk, unsweetened, plain, shelf stable","Beverages, almond milk, unsweetened, shelf stable",1293,12900,"Fatty acids, total polyunsaturated","Fatty acids, total polyunsaturated",G,0.236,,,,0,0.2763,0.23,0.35,0.265,8,10/28/2021
14091,14091,14,"Almond milk, unsweetened, plain, shelf stable","Beverages, almond milk, unsweetened, shelf stable",1092,5700,"Potassium, K","Potassium, K",MG,67,66,69,0.766,4,30.79,12.1,74,17.22,14,10/28/2021
14091,14091,14,"Almond milk, unsweetened, plain, shelf stable","Beverages, almond milk, unsweetened, shelf stable",1098,6000,"Copper, Cu","Copper, Cu",MG,0.029,0.019,0.053,0.008,4,0.02126,0.0134,0.0297,0.02155,14,10/28/2021
14091,14091,14,"Almond milk, unsweetened, plain, shelf stable","Beverages, almond milk, unsweetened, shelf stable",1109,7905,Vitamin E (alpha-tocopherol),Vitamin E (alpha-tocopherol),MG,2.81,,,,0,3.323,0,8.226,3.286,14,10/28/2021
14091,14091,14,"Almond milk, unsweetened, plain, shelf stable","Beverages, almond milk, unsweetened, shelf stable",1165,6400,Thiamin,Thiamin,MG,0.06,0.06,0.06,,2,0,0,0,0,8,10/28/2021
